year_week,month,product_category,customer_state,weekly_sales_volume,total_price,sales_lag_1,sales_lag_2,sales_moving_avg_4
2017-06-19/2017-06-25,6,stationery,MG,1,96.8,1.0,1.0,1.25
2017-06-26/2017-07-02,7,stationery,MG,1,209.11,1.0,1.0,1.25
2017-07-10/2017-07-16,7,stationery,MG,1,66.28999999999999,1.0,1.0,1.0
2017-07-17/2017-07-23,7,stationery,MG,1,108.2,1.0,1.0,1.0
2017-07-24/2017-07-30,7,stationery,MG,4,428.45000000000005,1.0,1.0,1.0
2017-08-07/2017-08-13,8,stationery,MG,3,229.78,4.0,1.0,1.75
2017-08-14/2017-08-20,8,stationery,MG,3,287.06,3.0,4.0,2.25
2017-08-21/2017-08-27,8,stationery,MG,2,171.62,3.0,3.0,2.75
2017-08-28/2017-09-03,8,stationery,MG,1,116.94,2.0,3.0,3.0
2017-09-04/2017-09-10,9,stationery,MG,4,598.67,1.0,2.0,2.25
2017-09-11/2017-09-17,9,stationery,MG,1,77.94,4.0,1.0,2.5
2017-09-18/2017-09-24,9,stationery,MG,2,250.51,1.0,4.0,2.0
2017-09-25/2017-10-01,9,stationery,MG,3,202.7,2.0,1.0,2.0
2017-09-25/2017-10-01,10,stationery,MG,1,74.05,3.0,2.0,2.5
2017-10-02/2017-10-08,10,stationery,MG,1,40.87,1.0,3.0,1.75
2017-10-09/2017-10-15,10,stationery,MG,1,138.32,1.0,1.0,1.75
2017-10-16/2017-10-22,10,stationery,MG,2,175.27000000000004,1.0,1.0,1.5
2017-10-30/2017-11-05,10,stationery,MG,1,142.53,2.0,1.0,1.25
2017-10-30/2017-11-05,11,stationery,MG,1,185.85,1.0,2.0,1.25
2017-11-06/2017-11-12,11,stationery,MG,3,410.78,1.0,1.0,1.25
2017-11-13/2017-11-19,11,stationery,MG,4,520.1899999999999,3.0,1.0,1.75
2017-11-20/2017-11-26,11,stationery,MG,6,928.73,4.0,3.0,2.25
2017-11-27/2017-12-03,11,stationery,MG,3,183.58,6.0,4.0,3.5
2017-12-04/2017-12-10,12,stationery,MG,8,1014.3600000000001,3.0,6.0,4.0
2017-12-11/2017-12-17,12,stationery,MG,4,423.96,8.0,3.0,5.25
2017-12-18/2017-12-24,12,stationery,MG,7,883.9499999999999,4.0,8.0,5.25
2017-12-25/2017-12-31,12,stationery,MG,5,532.1,7.0,4.0,5.5
2018-01-01/2018-01-07,1,stationery,MG,13,1703.71,5.0,7.0,6.0
2018-01-08/2018-01-14,1,stationery,MG,16,2124.76,13.0,5.0,7.25
2018-01-15/2018-01-21,1,stationery,MG,7,816.6800000000001,16.0,13.0,10.25
2018-01-22/2018-01-28,1,stationery,MG,5,699.6400000000001,7.0,16.0,10.25
2018-01-29/2018-02-04,1,stationery,MG,4,338.88,5.0,7.0,10.25
2018-01-29/2018-02-04,2,stationery,MG,6,722.79,4.0,5.0,8.0
2018-02-05/2018-02-11,2,stationery,MG,5,613.91,6.0,4.0,5.5
2018-02-19/2018-02-25,2,stationery,MG,2,189.89,5.0,6.0,5.0
2018-02-26/2018-03-04,2,stationery,MG,3,179.71,2.0,5.0,4.25
2018-02-26/2018-03-04,3,stationery,MG,4,361.59000000000003,3.0,2.0,4.0
2018-03-05/2018-03-11,3,stationery,MG,6,374.8,4.0,3.0,3.5
2018-03-12/2018-03-18,3,stationery,MG,5,795.53,6.0,4.0,3.75
2018-03-19/2018-03-25,3,stationery,MG,6,550.25,5.0,6.0,4.5
2018-03-26/2018-04-01,3,stationery,MG,4,295.73,6.0,5.0,5.25
2018-04-02/2018-04-08,4,stationery,MG,2,237.56,4.0,6.0,5.25
2018-04-09/2018-04-15,4,stationery,MG,4,430.82,2.0,4.0,4.25
2018-04-16/2018-04-22,4,stationery,MG,8,652.8,4.0,2.0,4.0
2018-04-23/2018-04-29,4,stationery,MG,2,206.74,8.0,4.0,4.5
2018-04-30/2018-05-06,5,stationery,MG,1,78.54,2.0,8.0,4.0
2018-05-07/2018-05-13,5,stationery,MG,3,409.47,1.0,2.0,3.75
2018-05-14/2018-05-20,5,stationery,MG,1,89.36000000000001,3.0,1.0,3.5
2018-05-21/2018-05-27,5,stationery,MG,2,290.79999999999995,1.0,3.0,1.75
2018-05-28/2018-06-03,5,stationery,MG,2,186.69,2.0,1.0,1.75
2018-05-28/2018-06-03,6,stationery,MG,2,154.61,2.0,2.0,2.0
2018-06-04/2018-06-10,6,stationery,MG,5,432.18,2.0,2.0,1.75
2018-06-18/2018-06-24,6,stationery,MG,8,407.16,5.0,2.0,2.75
2018-06-25/2018-07-01,6,stationery,MG,3,218.48000000000002,8.0,5.0,4.25
2018-07-02/2018-07-08,7,stationery,MG,1,142.67000000000002,3.0,8.0,4.5
2018-07-09/2018-07-15,7,stationery,MG,1,113.89,1.0,3.0,4.25
2018-07-16/2018-07-22,7,stationery,MG,8,787.0799999999999,1.0,1.0,3.25
2018-07-23/2018-07-29,7,stationery,MG,3,285.99,8.0,1.0,3.25
2018-07-30/2018-08-05,7,stationery,MG,2,140.49,3.0,8.0,3.25
2018-07-30/2018-08-05,8,stationery,MG,3,304.94,2.0,3.0,3.5
2018-08-06/2018-08-12,8,stationery,MG,8,1249.07,3.0,2.0,4.0
2018-08-13/2018-08-19,8,stationery,MG,4,599.51,8.0,3.0,4.0
2018-08-20/2018-08-26,8,stationery,MG,2,274.83000000000004,4.0,8.0,4.25
2017-05-29/2017-06-04,5,stationery,MS,1,106.87,0.0,0.0,0.0
2017-07-31/2017-08-06,8,stationery,MS,1,58.82,1.0,0.0,1.0
2017-09-11/2017-09-17,9,stationery,MS,2,106.64,1.0,1.0,1.0
2017-11-27/2017-12-03,12,stationery,MS,1,85.21000000000001,2.0,1.0,1.3333333333333333
2017-12-04/2017-12-10,12,stationery,MS,1,147.15,1.0,2.0,1.25
2017-12-11/2017-12-17,12,stationery,MS,1,147.15,1.0,1.0,1.25
2018-01-01/2018-01-07,1,stationery,MS,2,217.87,1.0,1.0,1.25
2018-01-08/2018-01-14,1,stationery,MS,2,249.99,2.0,1.0,1.25
2018-01-22/2018-01-28,1,stationery,MS,2,276.18,2.0,2.0,1.5
2018-02-26/2018-03-04,2,stationery,MS,1,77.18,2.0,2.0,1.75
2018-04-09/2018-04-15,4,stationery,MS,2,77.66,1.0,2.0,1.75
2018-04-30/2018-05-06,5,stationery,MS,1,137.45000000000002,2.0,1.0,1.75
2018-05-07/2018-05-13,5,stationery,MS,1,147.62,1.0,2.0,1.5
2018-05-21/2018-05-27,5,stationery,MS,2,128.1,1.0,1.0,1.25
2018-06-04/2018-06-10,6,stationery,MS,1,28.130000000000003,2.0,1.0,1.5
2018-07-30/2018-08-05,7,stationery,MS,1,160.81,1.0,2.0,1.25
2017-05-01/2017-05-07,5,stationery,MT,1,94.59,0.0,0.0,0.0
2017-07-03/2017-07-09,7,stationery,MT,3,169.17,1.0,0.0,1.0
2017-08-14/2017-08-20,8,stationery,MT,2,671.58,3.0,1.0,2.0
2017-10-02/2017-10-08,10,stationery,MT,1,88.72,2.0,3.0,2.0
2017-11-06/2017-11-12,11,stationery,MT,1,146.25,1.0,2.0,1.75
2017-11-13/2017-11-19,11,stationery,MT,2,317.65999999999997,1.0,1.0,1.75
2017-12-04/2017-12-10,12,stationery,MT,1,234.67000000000002,2.0,1.0,1.5
2017-12-25/2017-12-31,12,stationery,MT,2,359.61,1.0,2.0,1.25
2018-01-08/2018-01-14,1,stationery,MT,3,726.0,2.0,1.0,1.5
2018-01-29/2018-02-04,1,stationery,MT,3,313.16999999999996,3.0,2.0,2.0
2018-03-19/2018-03-25,3,stationery,MT,1,145.99,3.0,3.0,2.25
2018-04-09/2018-04-15,4,stationery,MT,1,76.09,1.0,3.0,2.25
2018-04-23/2018-04-29,4,stationery,MT,1,55.43,1.0,1.0,2.0
2018-07-02/2018-07-08,7,stationery,MT,1,160.05,1.0,1.0,1.5
2018-07-23/2018-07-29,7,stationery,MT,2,66.09,1.0,1.0,1.0
2018-08-06/2018-08-12,8,stationery,MT,1,117.46,2.0,1.0,1.25
2018-08-13/2018-08-19,8,stationery,MT,2,93.28,1.0,2.0,1.25
2017-03-06/2017-03-12,3,stationery,PA,1,94.88000000000001,0.0,0.0,0.0
2017-03-13/2017-03-19,3,stationery,PA,1,84.32,1.0,0.0,1.0
2017-07-10/2017-07-16,7,stationery,PA,1,168.37,1.0,1.0,1.0
2017-08-07/2017-08-13,8,stationery,PA,1,183.43,1.0,1.0,1.0
2017-11-06/2017-11-12,11,stationery,PA,1,128.09,1.0,1.0,1.0
2017-11-27/2017-12-03,12,stationery,PA,1,57.620000000000005,1.0,1.0,1.0
2017-12-04/2017-12-10,12,stationery,PA,1,60.53,1.0,1.0,1.0
2017-12-18/2017-12-24,12,stationery,PA,1,37.62,1.0,1.0,1.0
2018-01-01/2018-01-07,1,stationery,PA,1,158.3,1.0,1.0,1.0
2018-01-08/2018-01-14,1,stationery,PA,1,189.63,1.0,1.0,1.0
2018-03-05/2018-03-11,3,stationery,PA,2,206.92000000000002,1.0,1.0,1.0
2018-03-26/2018-04-01,4,stationery,PA,1,64.94,2.0,1.0,1.25
2018-04-02/2018-04-08,4,stationery,PA,1,99.15,1.0,2.0,1.25
2018-04-23/2018-04-29,4,stationery,PA,1,152.73000000000002,1.0,1.0,1.25
2018-05-07/2018-05-13,5,stationery,PA,1,204.2,1.0,1.0,1.25
2018-06-04/2018-06-10,6,stationery,PA,1,40.239999999999995,1.0,1.0,1.0
2018-07-16/2018-07-22,7,stationery,PA,2,833.06,1.0,1.0,1.0
2018-07-30/2018-08-05,8,stationery,PA,1,47.32,2.0,1.0,1.25
2018-08-06/2018-08-12,8,stationery,PA,1,159.57,1.0,2.0,1.25
2018-08-13/2018-08-19,8,stationery,PA,1,181.29000000000002,1.0,1.0,1.25
2017-03-27/2017-04-02,3,stationery,PB,1,99.32000000000001,0.0,0.0,0.0
2017-09-11/2017-09-17,9,stationery,PB,2,208.56,1.0,0.0,1.0
2017-11-27/2017-12-03,11,stationery,PB,2,399.48,2.0,1.0,1.5
2017-12-11/2017-12-17,12,stationery,PB,2,433.40000000000003,2.0,2.0,1.6666666666666667
2018-01-01/2018-01-07,1,stationery,PB,3,403.36,2.0,2.0,1.75
2018-01-08/2018-01-14,1,stationery,PB,2,294.62,3.0,2.0,2.25
2018-02-19/2018-02-25,2,stationery,PB,1,195.01,2.0,3.0,2.25
2018-02-26/2018-03-04,3,stationery,PB,1,151.61,1.0,2.0,2.0
2018-04-16/2018-04-22,4,stationery,PB,1,151.10000000000002,1.0,1.0,1.75
2018-05-28/2018-06-03,5,stationery,PB,1,173.38,1.0,1.0,1.25
2018-07-16/2018-07-22,7,stationery,PB,1,192.68,1.0,1.0,1.0
2018-08-06/2018-08-12,8,stationery,PB,1,174.73000000000002,1.0,1.0,1.0
2017-03-27/2017-04-02,3,stationery,PE,1,128.62,0.0,0.0,0.0
2017-05-15/2017-05-21,5,stationery,PE,1,107.83,1.0,0.0,1.0
2017-05-22/2017-05-28,5,stationery,PE,1,128.09,1.0,1.0,1.0
2017-07-10/2017-07-16,7,stationery,PE,2,276.32,1.0,1.0,1.0
2017-07-24/2017-07-30,7,stationery,PE,1,97.88,2.0,1.0,1.25
2017-09-11/2017-09-17,9,stationery,PE,1,102.07,1.0,2.0,1.25
2017-10-16/2017-10-22,10,stationery,PE,1,261.07,1.0,1.0,1.25
2017-10-23/2017-10-29,10,stationery,PE,1,188.51,1.0,1.0,1.25
2017-11-13/2017-11-19,11,stationery,PE,3,507.16999999999996,1.0,1.0,1.0
2017-11-20/2017-11-26,11,stationery,PE,3,497.96000000000004,3.0,1.0,1.5
2017-11-27/2017-12-03,12,stationery,PE,2,309.53000000000003,3.0,3.0,2.0
2017-12-11/2017-12-17,12,stationery,PE,2,164.71,2.0,3.0,2.25
2017-12-18/2017-12-24,12,stationery,PE,1,107.95,2.0,2.0,2.5
2017-12-25/2017-12-31,12,stationery,PE,1,149.35,1.0,2.0,2.0
2018-01-01/2018-01-07,1,stationery,PE,1,174.28,1.0,1.0,1.5
2018-01-08/2018-01-14,1,stationery,PE,3,265.90000000000003,1.0,1.0,1.25
2018-01-15/2018-01-21,1,stationery,PE,1,158.3,3.0,1.0,1.5
2018-01-22/2018-01-28,1,stationery,PE,1,104.19,1.0,3.0,1.5
2018-01-29/2018-02-04,2,stationery,PE,1,65.53,1.0,1.0,1.5
2018-02-05/2018-02-11,2,stationery,PE,2,188.54000000000002,1.0,1.0,1.5
2018-02-19/2018-02-25,2,stationery,PE,1,122.92,2.0,1.0,1.25
2018-02-26/2018-03-04,2,stationery,PE,1,57.620000000000005,1.0,2.0,1.25
2018-03-05/2018-03-11,3,stationery,PE,1,103.50999999999999,1.0,1.0,1.25
2018-03-12/2018-03-18,3,stationery,PE,1,188.09,1.0,1.0,1.25
2018-03-19/2018-03-25,3,stationery,PE,2,127.41,1.0,1.0,1.0
2018-04-09/2018-04-15,4,stationery,PE,2,520.31,2.0,1.0,1.25
2018-04-30/2018-05-06,5,stationery,PE,1,64.03999999999999,2.0,2.0,1.5
2018-06-11/2018-06-17,6,stationery,PE,1,74.69,1.0,2.0,1.5
2018-06-18/2018-06-24,6,stationery,PE,1,61.2,1.0,1.0,1.5
2018-07-02/2018-07-08,7,stationery,PE,1,96.8,1.0,1.0,1.25
2018-07-09/2018-07-15,7,stationery,PE,3,420.38,1.0,1.0,1.0
2018-07-30/2018-08-05,8,stationery,PE,1,43.08,3.0,1.0,1.5
2018-08-06/2018-08-12,8,stationery,PE,1,174.20999999999998,1.0,3.0,1.5
2017-09-11/2017-09-17,9,stationery,PI,1,168.81,0.0,0.0,0.0
2017-12-04/2017-12-10,12,stationery,PI,2,234.2,1.0,0.0,1.0
2017-12-11/2017-12-17,12,stationery,PI,1,248.29000000000002,2.0,1.0,1.5
2017-12-18/2017-12-24,12,stationery,PI,1,225.64,1.0,2.0,1.3333333333333333
2018-01-15/2018-01-21,1,stationery,PI,2,334.9,1.0,1.0,1.25
2018-01-22/2018-01-28,1,stationery,PI,1,117.1,2.0,1.0,1.5
2018-07-16/2018-07-22,7,stationery,PI,1,87.88,1.0,2.0,1.25
2018-07-23/2018-07-29,7,stationery,PI,1,90.62,1.0,1.0,1.25
2017-01-02/2017-01-08,1,stationery,PR,1,19.62,0.0,0.0,0.0
2017-02-27/2017-03-05,3,stationery,PR,1,97.2,1.0,0.0,1.0
2017-03-06/2017-03-12,3,stationery,PR,1,101.19,1.0,1.0,1.0
2017-03-13/2017-03-19,3,stationery,PR,1,114.29,1.0,1.0,1.0
2017-03-20/2017-03-26,3,stationery,PR,1,74.07,1.0,1.0,1.0
2017-04-24/2017-04-30,4,stationery,PR,1,77.16,1.0,1.0,1.0
2017-05-08/2017-05-14,5,stationery,PR,2,157.07999999999998,1.0,1.0,1.0
2017-05-22/2017-05-28,5,stationery,PR,1,209.1,2.0,1.0,1.25
2017-05-29/2017-06-04,6,stationery,PR,1,127.92,1.0,2.0,1.25
2017-06-12/2017-06-18,6,stationery,PR,1,94.3,1.0,1.0,1.25
2017-07-03/2017-07-09,7,stationery,PR,1,185.94,1.0,1.0,1.25
2017-07-17/2017-07-23,7,stationery,PR,1,156.64000000000001,1.0,1.0,1.0
2017-07-24/2017-07-30,7,stationery,PR,2,328.6,1.0,1.0,1.0
2017-07-31/2017-08-06,8,stationery,PR,1,87.7,2.0,1.0,1.25
2017-08-07/2017-08-13,8,stationery,PR,2,114.79,1.0,2.0,1.25
2017-08-14/2017-08-20,8,stationery,PR,1,51.1,2.0,1.0,1.5
2017-08-21/2017-08-27,8,stationery,PR,1,87.7,1.0,2.0,1.5
2017-09-04/2017-09-10,9,stationery,PR,1,115.4,1.0,1.0,1.25
2017-09-11/2017-09-17,9,stationery,PR,1,106.87,1.0,1.0,1.25
2017-09-25/2017-10-01,9,stationery,PR,1,96.8,1.0,1.0,1.0
2017-09-25/2017-10-01,10,stationery,PR,1,116.94,1.0,1.0,1.0
2017-10-09/2017-10-15,10,stationery,PR,1,92.9,1.0,1.0,1.0
2017-10-16/2017-10-22,10,stationery,PR,1,107.84,1.0,1.0,1.0
2017-10-23/2017-10-29,10,stationery,PR,4,180.27999999999997,1.0,1.0,1.0
2017-11-06/2017-11-12,11,stationery,PR,1,96.8,4.0,1.0,1.75
2017-11-13/2017-11-19,11,stationery,PR,2,250.48000000000002,1.0,4.0,1.75
2017-11-20/2017-11-26,11,stationery,PR,4,584.24,2.0,1.0,2.0
2017-11-27/2017-12-03,11,stationery,PR,2,389.08,4.0,2.0,2.75
2017-11-27/2017-12-03,12,stationery,PR,1,55.09,2.0,4.0,2.25
2017-12-04/2017-12-10,12,stationery,PR,3,330.68,1.0,2.0,2.25
2017-12-11/2017-12-17,12,stationery,PR,2,176.36,3.0,1.0,2.5
2017-12-18/2017-12-24,12,stationery,PR,3,322.5,2.0,3.0,2.0
2017-12-25/2017-12-31,12,stationery,PR,1,106.87,3.0,2.0,2.25
2018-01-01/2018-01-07,1,stationery,PR,4,339.75,1.0,3.0,2.25
2018-01-08/2018-01-14,1,stationery,PR,10,1179.93,4.0,1.0,2.5
2018-01-15/2018-01-21,1,stationery,PR,9,1118.26,10.0,4.0,4.5
2018-01-29/2018-02-04,2,stationery,PR,1,64.0,9.0,10.0,6.0
2018-02-12/2018-02-18,2,stationery,PR,2,134.76,1.0,9.0,6.0
2018-02-19/2018-02-25,2,stationery,PR,1,53.01,2.0,1.0,5.5
2018-02-26/2018-03-04,2,stationery,PR,2,103.1,1.0,2.0,3.25
2018-02-26/2018-03-04,3,stationery,PR,3,303.54,2.0,1.0,1.5
2018-03-05/2018-03-11,3,stationery,PR,1,145.79,3.0,2.0,2.0
2018-03-12/2018-03-18,3,stationery,PR,2,144.08999999999997,1.0,3.0,1.75
2018-03-19/2018-03-25,3,stationery,PR,4,344.58,2.0,1.0,2.0
2018-03-26/2018-04-01,3,stationery,PR,1,62.230000000000004,4.0,2.0,2.5
2018-04-02/2018-04-08,4,stationery,PR,2,254.35,1.0,4.0,2.0
2018-04-09/2018-04-15,4,stationery,PR,3,625.52,2.0,1.0,2.25
2018-04-16/2018-04-22,4,stationery,PR,5,321.37,3.0,2.0,2.5
2018-04-23/2018-04-29,4,stationery,PR,3,138.57,5.0,3.0,2.75
2018-04-30/2018-05-06,5,stationery,PR,1,219.52,3.0,5.0,3.25
2018-05-21/2018-05-27,5,stationery,PR,2,76.66,1.0,3.0,3.0
2018-06-04/2018-06-10,6,stationery,PR,5,455.42,2.0,1.0,2.75
2018-06-11/2018-06-17,6,stationery,PR,4,439.99,5.0,2.0,2.75
2018-07-02/2018-07-08,7,stationery,PR,1,498.14,4.0,5.0,3.0
2018-07-09/2018-07-15,7,stationery,PR,1,153.56,1.0,4.0,3.0
2018-07-16/2018-07-22,7,stationery,PR,3,432.99,1.0,1.0,2.75
2018-07-23/2018-07-29,7,stationery,PR,1,68.4,3.0,1.0,2.25
2018-07-30/2018-08-05,7,stationery,PR,1,91.03999999999999,1.0,3.0,1.5
2018-08-13/2018-08-19,8,stationery,PR,3,240.42000000000002,1.0,1.0,1.5
2018-08-20/2018-08-26,8,stationery,PR,2,366.25,3.0,1.0,2.0
2017-02-06/2017-02-12,2,stationery,RJ,3,486.57000000000005,0.0,0.0,0.0
2017-02-13/2017-02-19,2,stationery,RJ,1,238.18,3.0,0.0,3.0
2017-02-27/2017-03-05,3,stationery,RJ,2,190.01,1.0,3.0,2.0
2017-03-06/2017-03-12,3,stationery,RJ,1,206.51,2.0,1.0,2.0
2017-03-13/2017-03-19,3,stationery,RJ,1,87.13000000000001,1.0,2.0,1.75
2017-03-20/2017-03-26,3,stationery,RJ,2,235.32999999999998,1.0,1.0,1.25
2017-03-27/2017-04-02,3,stationery,RJ,2,262.52,2.0,1.0,1.5
2017-03-27/2017-04-02,4,stationery,RJ,1,102.33,2.0,2.0,1.5
2017-04-03/2017-04-09,4,stationery,RJ,2,223.08000000000004,1.0,2.0,1.5
2017-04-10/2017-04-16,4,stationery,RJ,3,543.38,2.0,1.0,1.75
2017-04-24/2017-04-30,4,stationery,RJ,2,155.44,3.0,2.0,2.0
2017-05-01/2017-05-07,5,stationery,RJ,3,203.08999999999997,2.0,3.0,2.0
2017-05-08/2017-05-14,5,stationery,RJ,2,168.37,3.0,2.0,2.5
2017-05-15/2017-05-21,5,stationery,RJ,1,86.73,2.0,3.0,2.5
2017-05-22/2017-05-28,5,stationery,RJ,2,275.07,1.0,2.0,2.0
2017-06-05/2017-06-11,6,stationery,RJ,4,645.3100000000001,2.0,1.0,2.0
2017-06-19/2017-06-25,6,stationery,RJ,2,157.76999999999998,4.0,2.0,2.25
2017-06-26/2017-07-02,6,stationery,RJ,1,127.92,2.0,4.0,2.25
2017-06-26/2017-07-02,7,stationery,RJ,1,165.48,1.0,2.0,2.25
2017-07-03/2017-07-09,7,stationery,RJ,3,217.13,1.0,1.0,2.0
2017-07-24/2017-07-30,7,stationery,RJ,1,85.16,3.0,1.0,1.75
2017-07-31/2017-08-06,8,stationery,RJ,2,205.59,1.0,3.0,1.5
2017-08-07/2017-08-13,8,stationery,RJ,6,453.89,2.0,1.0,1.75
2017-08-14/2017-08-20,8,stationery,RJ,2,158.39,6.0,2.0,3.0
2017-08-21/2017-08-27,8,stationery,RJ,2,222.6,2.0,6.0,2.75
2017-08-28/2017-09-03,8,stationery,RJ,1,102.84,2.0,2.0,3.0
2017-08-28/2017-09-03,9,stationery,RJ,1,75.17,1.0,2.0,2.75
2017-09-04/2017-09-10,9,stationery,RJ,3,255.48,1.0,1.0,1.5
2017-09-11/2017-09-17,9,stationery,RJ,1,114.35000000000001,3.0,1.0,1.75
2017-09-18/2017-09-24,9,stationery,RJ,2,202.17,1.0,3.0,1.5
2017-09-25/2017-10-01,9,stationery,RJ,2,132.74,2.0,1.0,1.75
2017-10-02/2017-10-08,10,stationery,RJ,5,517.0,2.0,2.0,2.0
2017-10-09/2017-10-15,10,stationery,RJ,3,221.2,5.0,2.0,2.5
2017-10-16/2017-10-22,10,stationery,RJ,4,541.72,3.0,5.0,3.0
2017-10-23/2017-10-29,10,stationery,RJ,2,323.65000000000003,4.0,3.0,3.5
2017-10-30/2017-11-05,10,stationery,RJ,2,550.7099999999999,2.0,4.0,3.5
2017-10-30/2017-11-05,11,stationery,RJ,2,294.3,2.0,2.0,2.75
2017-11-06/2017-11-12,11,stationery,RJ,4,479.01,2.0,2.0,2.5
2017-11-13/2017-11-19,11,stationery,RJ,6,612.01,4.0,2.0,2.5
2017-11-20/2017-11-26,11,stationery,RJ,7,691.71,6.0,4.0,3.5
2017-11-27/2017-12-03,11,stationery,RJ,5,996.21,7.0,6.0,4.75
2017-11-27/2017-12-03,12,stationery,RJ,9,1321.28,5.0,7.0,5.5
2017-12-04/2017-12-10,12,stationery,RJ,10,1336.1599999999999,9.0,5.0,6.75
2017-12-11/2017-12-17,12,stationery,RJ,12,1778.6299999999999,10.0,9.0,7.75
2017-12-18/2017-12-24,12,stationery,RJ,12,1384.0,12.0,10.0,9.0
2017-12-25/2017-12-31,12,stationery,RJ,6,542.16,12.0,12.0,10.75
2018-01-01/2018-01-07,1,stationery,RJ,17,2172.01,6.0,12.0,10.0
2018-01-08/2018-01-14,1,stationery,RJ,15,1853.91,17.0,6.0,11.75
2018-01-15/2018-01-21,1,stationery,RJ,2,181.94,15.0,17.0,12.5
2018-01-22/2018-01-28,1,stationery,RJ,9,1082.06,2.0,15.0,10.0
2018-01-29/2018-02-04,1,stationery,RJ,2,194.35,9.0,2.0,10.75
2018-01-29/2018-02-04,2,stationery,RJ,5,407.75,2.0,9.0,7.0
2018-02-05/2018-02-11,2,stationery,RJ,3,201.49,5.0,2.0,4.5
2018-02-12/2018-02-18,2,stationery,RJ,1,106.87,3.0,5.0,4.75
2018-02-19/2018-02-25,2,stationery,RJ,6,656.14,1.0,3.0,2.75
2018-02-26/2018-03-04,2,stationery,RJ,7,583.0699999999999,6.0,1.0,3.75
2018-02-26/2018-03-04,3,stationery,RJ,4,291.74,7.0,6.0,4.25
2018-03-05/2018-03-11,3,stationery,RJ,7,551.38,4.0,7.0,4.5
2018-03-12/2018-03-18,3,stationery,RJ,7,897.21,7.0,4.0,6.0
2018-03-19/2018-03-25,3,stationery,RJ,2,102.44,7.0,7.0,6.25
2018-03-26/2018-04-01,3,stationery,RJ,3,407.35,2.0,7.0,5.0
2018-04-02/2018-04-08,4,stationery,RJ,5,455.34,3.0,2.0,4.75
2018-04-09/2018-04-15,4,stationery,RJ,2,105.37,5.0,3.0,4.25
2018-04-16/2018-04-22,4,stationery,RJ,2,245.35,2.0,5.0,3.0
2018-04-23/2018-04-29,4,stationery,RJ,3,277.19,2.0,2.0,3.0
2018-04-30/2018-05-06,5,stationery,RJ,7,940.54,3.0,2.0,3.0
2018-05-07/2018-05-13,5,stationery,RJ,2,203.76,7.0,3.0,3.5
2018-05-14/2018-05-20,5,stationery,RJ,4,248.41,2.0,7.0,3.5
2018-05-21/2018-05-27,5,stationery,RJ,2,239.50000000000003,4.0,2.0,4.0
2018-05-28/2018-06-03,5,stationery,RJ,3,769.33,2.0,4.0,3.75
2018-05-28/2018-06-03,6,stationery,RJ,1,68.27000000000001,3.0,2.0,2.75
2018-06-04/2018-06-10,6,stationery,RJ,7,741.14,1.0,3.0,2.5
2018-06-11/2018-06-17,6,stationery,RJ,6,1633.17,7.0,1.0,3.25
2018-06-18/2018-06-24,6,stationery,RJ,3,348.02000000000004,6.0,7.0,4.25
2018-06-25/2018-07-01,7,stationery,RJ,1,154.11,3.0,6.0,4.25
2018-07-02/2018-07-08,7,stationery,RJ,2,320.1,1.0,3.0,4.25
2018-07-09/2018-07-15,7,stationery,RJ,2,230.84,2.0,1.0,3.0
2018-07-16/2018-07-22,7,stationery,RJ,3,316.36,2.0,2.0,2.0
2018-07-23/2018-07-29,7,stationery,RJ,5,540.4300000000001,3.0,2.0,2.0
2018-07-30/2018-08-05,7,stationery,RJ,7,355.36,5.0,3.0,3.0
2018-07-30/2018-08-05,8,stationery,RJ,2,315.58000000000004,7.0,5.0,4.25
2018-08-06/2018-08-12,8,stationery,RJ,4,472.19,2.0,7.0,4.25
2018-08-13/2018-08-19,8,stationery,RJ,1,160.81,4.0,2.0,4.5
2018-08-20/2018-08-26,8,stationery,RJ,4,432.34000000000003,1.0,4.0,3.5
2017-07-03/2017-07-09,7,stationery,RN,1,741.44,0.0,0.0,0.0
2017-08-07/2017-08-13,8,stationery,RN,2,170.94,1.0,0.0,1.0
2017-10-16/2017-10-22,10,stationery,RN,1,137.24,2.0,1.0,1.5
2017-10-30/2017-11-05,11,stationery,RN,1,133.22,1.0,2.0,1.3333333333333333
2017-12-18/2017-12-24,12,stationery,RN,1,187.59,1.0,1.0,1.25
2018-01-01/2018-01-07,1,stationery,RN,1,137.24,1.0,1.0,1.25
2018-01-22/2018-01-28,1,stationery,RN,1,127.17,1.0,1.0,1.0
2018-04-30/2018-05-06,5,stationery,RN,2,1784.1999999999998,1.0,1.0,1.0
2018-06-18/2018-06-24,6,stationery,RN,1,251.51,2.0,1.0,1.25
2018-08-06/2018-08-12,8,stationery,RN,1,97.67,1.0,2.0,1.25
2018-08-13/2018-08-19,8,stationery,RN,1,136.64000000000001,1.0,1.0,1.25
2017-02-27/2017-03-05,3,stationery,RO,1,225.19,0.0,0.0,0.0
2017-03-13/2017-03-19,3,stationery,RO,1,178.97,1.0,0.0,1.0
2017-12-25/2017-12-31,12,stationery,RO,1,147.31,1.0,1.0,1.0
2018-01-01/2018-01-07,1,stationery,RO,1,99.15,1.0,1.0,1.0
2018-02-19/2018-02-25,2,stationery,RO,2,191.92000000000002,1.0,1.0,1.0
2018-05-07/2018-05-13,5,stationery,RO,1,87.38,2.0,1.0,1.25
